feature,target,spearman_rho,p_value,n,abs_rho
green_mid_advantage,att_6-18h,-0.14285714285714288,0.735764859879812,8,0.14285714285714288
green_mid_advantage,coh_18-30h (diurnal),0.14285714285714288,0.735764859879812,8,0.14285714285714288
green_mid_advantage,coh_diurnal,0.14285714285714288,0.735764859879812,8,0.14285714285714288
out_NDVI_core_minus_outer,att_18-30h (diurnal),0.12198750911856665,0.7735324033272464,8,0.12198750911856665
out_NDVI_core_minus_outer,att_diurnal,0.12198750911856665,0.7735324033272464,8,0.12198750911856665
built_contrast_persistence,att_2-7d,-0.11904761904761905,0.7788857260523797,8,0.11904761904761905
built_contrast_persistence,coh_6-18h,0.11904761904761905,0.7788857260523797,8,0.11904761904761905
built_contrast_persistence,coh_short,0.11904761904761905,0.7788857260523797,8,0.11904761904761905
built_core_advantage,coh_6-18h,-0.11904761904761905,0.7788857260523797,8,0.11904761904761905
built_core_advantage,coh_short,-0.11904761904761905,0.7788857260523797,8,0.11904761904761905
built_outer_advantage,att_short,-0.11904761904761905,0.7788857260523797,8,0.11904761904761905
dNDBI_inner_minus_outer,coh_6-18h,0.11904761904761905,0.7788857260523797,8,0.11904761904761905
dNDBI_inner_minus_outer,coh_short,0.11904761904761905,0.7788857260523797,8,0.11904761904761905
dNDBI_ring_0_250,coh_6-18h,0.11904761904761905,0.7788857260523797,8,0.11904761904761905
dNDBI_ring_0_250,coh_short,0.11904761904761905,0.7788857260523797,8,0.11904761904761905
dNDBI_ring_500_1000,att_short,0.11904761904761905,0.7788857260523797,8,0.11904761904761905
